"url","localPath","bytes","status"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/6a038b9d-998f-41c0-a8d4-cfe08e823eda/l119,t0,w1855,h1855/image-1366x1366.png","source/assets/original/040-wp-content-uploads-go-x-u-6a038b9d-998f-41c0-a8d4-cfe08e823eda-l119-t0-w1855-h1855-image-1366x1366.png","2423405","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/e765d0d3-76dd-4fe2-b53c-3e8c1ee19bc9/l0,t0,w2000,h2000/image-768x768.png","source/assets/original/041-wp-content-uploads-go-x-u-e765d0d3-76dd-4fe2-b53c-3e8c1ee19bc9-l0-t0-w2000-h2000-image-768x768.png","1177354","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/b27a31a4-e053-4b01-bf8e-2f56a5e7f87e/l334,t0,w1024,h1024/image-768x768.png","source/assets/original/042-wp-content-uploads-go-x-u-b27a31a4-e053-4b01-bf8e-2f56a5e7f87e-l334-t0-w1024-h1024-image-768x768.png","961336","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/e898d39e-cba1-48f9-9edb-e8f9442dbed6/l0,t0,w1910,h1910/image-768x768.png","source/assets/original/043-wp-content-uploads-go-x-u-e898d39e-cba1-48f9-9edb-e8f9442dbed6-l0-t0-w1910-h1910-image-768x768.png","814847","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/b8c8cb3c-c11b-4460-b28e-3307e9712aa2/l241,t101,w1759,h1759/image-768x768.png","source/assets/original/044-wp-content-uploads-go-x-u-b8c8cb3c-c11b-4460-b28e-3307e9712aa2-l241-t101-w1759-h1759-image-768x768.png","731711","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/1b642890-9ccf-4369-be6c-4dd7cb573abf/l430,t299,w1384,h1384/image-1366x1366.png","source/assets/original/045-wp-content-uploads-go-x-u-1b642890-9ccf-4369-be6c-4dd7cb573abf-l430-t299-w1384-h1384-image-1366x1366.png","2488503","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/f9c954d9-e59f-4c14-8acb-96871bb2c587/l54,t54,w1172,h1172/image-768x768.jpg","source/assets/original/046-wp-content-uploads-go-x-u-f9c954d9-e59f-4c14-8acb-96871bb2c587-l54-t54-w1172-h1172-image-768x768.jpg","52166","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/d605d663-1b74-4467-9809-873574a70b96/l4,t45,w1145,h1145/image-768x768.jpg","source/assets/original/047-wp-content-uploads-go-x-u-d605d663-1b74-4467-9809-873574a70b96-l4-t45-w1145-h1145-image-768x768.jpg","72472","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/7d773992-84ce-4889-8aff-525de7d7cfcf/l54,t54,w1172,h1172/image-768x768.jpg","source/assets/original/048-wp-content-uploads-go-x-u-7d773992-84ce-4889-8aff-525de7d7cfcf-l54-t54-w1172-h1172-image-768x768.jpg","44845","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/c4ff602d-1570-476d-817d-c493b304843b/l66,t66,w1148,h1148/image.jpg","source/assets/original/049-wp-content-uploads-go-x-u-c4ff602d-1570-476d-817d-c493b304843b-l66-t66-w1148-h1148-image.jpg","148755","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/2b61ad9e-e8dd-43dc-8ac7-303df31cc9b7/l0,t33,w1910,h1843/image-768x741.png","source/assets/original/050-wp-content-uploads-go-x-u-2b61ad9e-e8dd-43dc-8ac7-303df31cc9b7-l0-t33-w1910-h1843-image-768x741.png","909911","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/e7cd8739-d093-45ed-a998-3d67511f29fb/l68,t0,w1871,h1798/image-768x738.png","source/assets/original/051-wp-content-uploads-go-x-u-e7cd8739-d093-45ed-a998-3d67511f29fb-l68-t0-w1871-h1798-image-768x738.png","756787","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/3a68214e-0c37-43c9-96cc-b50a52745b53/l25,t6,w1910,h1841/image-768x740.png","source/assets/original/052-wp-content-uploads-go-x-u-3a68214e-0c37-43c9-96cc-b50a52745b53-l25-t6-w1910-h1841-image-768x740.png","989257","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/c7055737-14c7-49ff-8766-134271fd56de/l0,t55,w1280,h1170/image.jpg","source/assets/original/053-wp-content-uploads-go-x-u-c7055737-14c7-49ff-8766-134271fd56de-l0-t55-w1280-h1170-image.jpg","133728","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/f2cbd407-ec54-49a1-87be-0979b6b01c09/l90,t0,w1910,h1843/image-768x741.png","source/assets/original/054-wp-content-uploads-go-x-u-f2cbd407-ec54-49a1-87be-0979b6b01c09-l90-t0-w1910-h1843-image-768x741.png","919363","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/147c274e-9268-48a5-85fd-26dde2323851/l89,t31,w1910,h1836/image-768x738.png","source/assets/original/055-wp-content-uploads-go-x-u-147c274e-9268-48a5-85fd-26dde2323851-l89-t31-w1910-h1836-image-768x738.png","883687","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/a1e65bad-ca1c-41da-961b-171af1b5efc0/l62,t49,w1871,h1803/image-768x740.png","source/assets/original/056-wp-content-uploads-go-x-u-a1e65bad-ca1c-41da-961b-171af1b5efc0-l62-t49-w1871-h1803-image-768x740.png","888615","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/1a652eb7-104f-4c14-a645-913be6bd278e/l0,t35,w2000,h1930/image-768x741.png","source/assets/original/057-wp-content-uploads-go-x-u-1a652eb7-104f-4c14-a645-913be6bd278e-l0-t35-w2000-h1930-image-768x741.png","923111","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/84ce8647-0f56-47c9-84dc-8f2c095aa586/l61,t77,w1832,h1760/image-768x738.png","source/assets/original/058-wp-content-uploads-go-x-u-84ce8647-0f56-47c9-84dc-8f2c095aa586-l61-t77-w1832-h1760-image-768x738.png","1315409","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/21260f2f-3dc5-41ab-8095-4ab5dec45e86/l0,t37,w2000,h1926/image-768x740.png","source/assets/original/059-wp-content-uploads-go-x-u-21260f2f-3dc5-41ab-8095-4ab5dec45e86-l0-t37-w2000-h1926-image-768x740.png","1182243","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/a67b5e68-05ee-4aea-9771-4ad43fc843b2/l0,t2,w1024,h936/image.png","source/assets/original/060-wp-content-uploads-go-x-u-a67b5e68-05ee-4aea-9771-4ad43fc843b2-l0-t2-w1024-h936-image.png","1454316","ok"
"https://www.callidus-am.de/wp-content/uploads/go-x/u/96080aad-731e-483e-9204-050950d13c50/l81,t100,w1119,h1080/image-768x741.jpg","source/assets/original/061-wp-content-uploads-go-x-u-96080aad-731e-483e-9204-050950d13c50-l81-t100-w1119-h1080-image-768x741.jpg","51525","ok"
